id,genre_id,genre
98077,2,Rock
98202,6,Electronic
98203,6,Electronic
98204,6,Electronic
98205,6,Electronic
98206,6,Electronic
98227,6,Electronic
98228,6,Electronic
98229,3,Experimental
98235,14,Instrumental
98236,14,Instrumental
98237,14,Instrumental
98238,14,Instrumental
98251,2,Rock
98297,2,Rock
98298,8,International
98299,8,International
98300,8,International
98301,8,International
98302,8,International
98339,8,International
98346,8,International
98348,8,International
98349,8,International
98547,0,Hip-Hop
98548,0,Hip-Hop
98549,0,Hip-Hop
98550,0,Hip-Hop
98551,0,Hip-Hop
98552,0,Hip-Hop
98553,0,Hip-Hop
98554,0,Hip-Hop
98555,0,Hip-Hop
98556,0,Hip-Hop
98557,0,Hip-Hop
98573,0,Hip-Hop
98574,0,Hip-Hop
98575,0,Hip-Hop
98576,0,Hip-Hop
98577,0,Hip-Hop
98578,0,Hip-Hop
98579,0,Hip-Hop
98580,0,Hip-Hop
98581,0,Hip-Hop
98582,0,Hip-Hop
98583,0,Hip-Hop
98584,0,Hip-Hop
98585,0,Hip-Hop
98613,0,Hip-Hop
98617,0,Hip-Hop
98618,0,Hip-Hop
98619,0,Hip-Hop
98620,0,Hip-Hop
98621,0,Hip-Hop
98622,0,Hip-Hop
98623,0,Hip-Hop
98624,0,Hip-Hop
98625,0,Hip-Hop
98626,0,Hip-Hop
98627,0,Hip-Hop
98628,0,Hip-Hop
98655,8,International
98656,8,International
98657,8,International
98666,8,International
98667,8,International
98668,8,International
98669,8,International
98670,8,International
98671,8,International
98680,8,International
98681,8,International
98701,2,Rock
98770,6,Electronic
98838,6,Electronic
99041,6,Electronic
99093,0,Hip-Hop
99095,0,Hip-Hop
99096,0,Hip-Hop
99135,6,Electronic
99214,3,Experimental
99260,2,Rock
99261,6,Electronic
99274,3,Experimental
99311,6,Electronic
99313,6,Electronic
99345,2,Rock
99361,8,International
99362,8,International
99363,8,International
99364,8,International
99368,8,International
99369,8,International
99370,8,International
99371,8,International
99372,8,International
99373,8,International
99374,8,International
99375,8,International
99389,8,International
99390,8,International
99391,8,International
99392,8,International
99393,8,International
99394,8,International
99395,8,International
99411,2,Rock
99419,2,Rock
99436,2,Rock
99437,2,Rock
99438,2,Rock
99439,2,Rock
99440,2,Rock
99441,2,Rock
99442,2,Rock
99501,0,Hip-Hop
99703,6,Electronic
99704,6,Electronic
99707,6,Electronic
100478,0,Hip-Hop
100479,0,Hip-Hop
100480,0,Hip-Hop
100497,6,Electronic
100522,6,Electronic
100535,6,Electronic
100536,6,Electronic
100544,6,Electronic
100549,6,Electronic
100550,6,Electronic
100552,6,Electronic
100745,6,Electronic
100799,2,Rock
100802,2,Rock
100835,6,Electronic
100949,0,Hip-Hop
100958,0,Hip-Hop
100959,0,Hip-Hop
100972,6,Electronic
100973,6,Electronic
100975,6,Electronic
100976,6,Electronic
101111,8,International
101112,8,International
101116,8,International
101118,8,International
101119,8,International
101864,3,Experimental
101868,3,Experimental
101873,3,Experimental
101893,3,Experimental
101951,2,Rock
102092,3,Experimental
102112,3,Experimental
102114,3,Experimental
102195,2,Rock
103518,14,Instrumental
103519,14,Instrumental
103520,14,Instrumental
103521,14,Instrumental
103522,14,Instrumental
103523,14,Instrumental
103600,6,Electronic
103800,0,Hip-Hop
103808,0,Hip-Hop
104008,4,Folk
104009,4,Folk
104010,4,Folk
104062,2,Rock
104063,2,Rock
104064,1,Pop
104065,1,Pop
104066,1,Pop
104067,1,Pop
104068,1,Pop
104086,2,Rock
104227,2,Rock
104276,6,Electronic
104277,6,Electronic
104278,6,Electronic
104279,6,Electronic
104282,6,Electronic
104283,6,Electronic
104284,6,Electronic
104356,4,Folk
104357,4,Folk
104434,3,Experimental
104625,3,Experimental
104668,2,Rock
104724,3,Experimental
104725,3,Experimental
104779,1,Pop
104780,1,Pop
105022,3,Experimental
105119,2,Rock
105141,2,Rock
105142,2,Rock
105144,2,Rock
105145,2,Rock
105196,4,Folk
105408,6,Electronic
105411,6,Electronic
105412,6,Electronic
105413,6,Electronic
105414,6,Electronic
105443,0,Hip-Hop
105450,0,Hip-Hop
105451,0,Hip-Hop
105662,6,Electronic
105664,6,Electronic
105670,6,Electronic
105671,6,Electronic
105672,6,Electronic
105673,6,Electronic
105674,6,Electronic
105682,2,Rock
105683,0,Hip-Hop
105685,0,Hip-Hop
105712,4,Folk
105713,4,Folk
105714,4,Folk
105715,4,Folk
105716,4,Folk
105717,4,Folk
105718,4,Folk
105719,3,Experimental
105720,3,Experimental
105722,3,Experimental
105824,0,Hip-Hop
105825,0,Hip-Hop
105826,0,Hip-Hop
105827,0,Hip-Hop
105887,4,Folk
105890,4,Folk
105912,2,Rock
105914,4,Folk
105915,4,Folk
105916,4,Folk
105917,4,Folk
105918,4,Folk
105919,4,Folk
105920,4,Folk
106274,2,Rock
106277,2,Rock
106339,4,Folk
106342,4,Folk
106343,4,Folk
106456,4,Folk
106457,4,Folk
106458,4,Folk
106463,2,Rock
106465,2,Rock
106502,14,Instrumental
106522,3,Experimental
106562,2,Rock
106563,2,Rock
106564,2,Rock
106566,2,Rock
106567,2,Rock
106568,2,Rock
106569,2,Rock
106570,2,Rock
106571,2,Rock
106629,14,Instrumental
106872,2,Rock
106876,2,Rock
106877,2,Rock
106937,4,Folk
106948,2,Rock
106951,2,Rock
106952,2,Rock
106953,2,Rock
106954,2,Rock
106955,2,Rock
106956,2,Rock
107020,0,Hip-Hop
107021,0,Hip-Hop
107025,0,Hip-Hop
107027,0,Hip-Hop
107028,0,Hip-Hop
107029,0,Hip-Hop
107030,0,Hip-Hop
107031,0,Hip-Hop
107046,1,Pop
107047,1,Pop
107048,1,Pop
107049,1,Pop
107050,1,Pop
107101,2,Rock
107125,6,Electronic
107126,6,Electronic
107127,6,Electronic
107128,6,Electronic
107129,6,Electronic
107178,8,International
107179,8,International
107180,8,International
107181,8,International
107182,8,International
107183,8,International
107184,8,International
107185,8,International
107186,8,International
107187,8,International
107188,8,International
107189,8,International
107248,8,International
107249,8,International
107250,8,International
107251,8,International
107256,8,International
107257,8,International
107388,2,Rock
107389,2,Rock
107390,2,Rock
107391,2,Rock
107425,6,Electronic
107426,6,Electronic
107427,6,Electronic
107429,6,Electronic
107432,6,Electronic
107433,6,Electronic
107434,6,Electronic
107435,6,Electronic
107476,2,Rock
107506,2,Rock
107531,14,Instrumental
107532,14,Instrumental
107533,14,Instrumental
107534,14,Instrumental
107535,14,Instrumental
107567,4,Folk
107569,4,Folk
107571,4,Folk
107574,4,Folk
107577,4,Folk
107578,4,Folk
107579,4,Folk
107583,4,Folk
107584,4,Folk
107588,4,Folk
107589,4,Folk
107590,4,Folk
107591,4,Folk
107592,4,Folk
107593,4,Folk
107594,4,Folk
107595,4,Folk
107596,4,Folk
107597,4,Folk
107598,4,Folk
107613,6,Electronic
107616,6,Electronic
107617,6,Electronic
107659,2,Rock
107799,2,Rock
107804,6,Electronic
107805,2,Rock
107809,0,Hip-Hop
107810,1,Pop
107850,0,Hip-Hop
107851,4,Folk
107852,4,Folk
107908,6,Electronic
107909,6,Electronic
107910,6,Electronic
107911,6,Electronic
107912,6,Electronic
107913,6,Electronic
107949,8,International
107950,8,International
107951,8,International
107952,8,International
107953,8,International
107954,8,International
107955,8,International
107956,8,International
107957,8,International
108012,4,Folk
108014,4,Folk
108015,4,Folk
108016,4,Folk
108017,14,Instrumental
108018,14,Instrumental
108019,14,Instrumental
108020,14,Instrumental
108021,14,Instrumental
108022,14,Instrumental
108023,14,Instrumental
108024,14,Instrumental
108025,14,Instrumental
108026,14,Instrumental
108027,14,Instrumental
108031,2,Rock
108036,2,Rock
108037,2,Rock
108038,2,Rock
108049,3,Experimental
108050,3,Experimental
108059,3,Experimental
108060,3,Experimental
108079,2,Rock
108155,2,Rock
108230,6,Electronic
108290,2,Rock
108297,2,Rock
108298,2,Rock
108299,4,Folk
108300,4,Folk
108301,4,Folk
108302,4,Folk
108303,4,Folk
108304,4,Folk
108305,4,Folk
108306,4,Folk
108307,4,Folk
108308,4,Folk
108313,3,Experimental
108314,3,Experimental
108318,3,Experimental
108319,3,Experimental
108339,6,Electronic
108341,6,Electronic
108342,6,Electronic
108343,6,Electronic
108415,6,Electronic
108416,6,Electronic
108418,6,Electronic
108420,6,Electronic
108421,6,Electronic
108422,6,Electronic
108423,6,Electronic
108425,1,Pop
108426,1,Pop
108427,1,Pop
108428,1,Pop
108429,1,Pop
108456,1,Pop
108457,1,Pop
108459,1,Pop
108460,1,Pop
108461,1,Pop
108464,6,Electronic
108471,14,Instrumental
108472,14,Instrumental
108473,14,Instrumental
108474,14,Instrumental
108475,14,Instrumental
108476,14,Instrumental
108477,14,Instrumental
108478,14,Instrumental
108487,0,Hip-Hop
108488,0,Hip-Hop
108489,0,Hip-Hop
108490,0,Hip-Hop
108491,0,Hip-Hop
108492,0,Hip-Hop
108493,0,Hip-Hop
108494,0,Hip-Hop
108495,0,Hip-Hop
108496,0,Hip-Hop
108497,0,Hip-Hop
108498,0,Hip-Hop
108499,0,Hip-Hop
108500,0,Hip-Hop
108501,0,Hip-Hop
108502,2,Rock
108503,2,Rock
108504,2,Rock
108505,2,Rock
108524,6,Electronic
108525,6,Electronic
108526,6,Electronic
108527,6,Electronic
108528,6,Electronic
108529,6,Electronic
108530,6,Electronic
108531,6,Electronic
108532,6,Electronic
108533,6,Electronic
108745,0,Hip-Hop
108774,0,Hip-Hop
108799,0,Hip-Hop
108808,0,Hip-Hop
108809,0,Hip-Hop
108812,0,Hip-Hop
108836,0,Hip-Hop
108837,0,Hip-Hop
108838,0,Hip-Hop
108839,0,Hip-Hop
108840,0,Hip-Hop
108841,0,Hip-Hop
108842,0,Hip-Hop
108843,0,Hip-Hop
108845,0,Hip-Hop
108846,0,Hip-Hop
108847,0,Hip-Hop
108863,8,International
108864,8,International
108865,8,International
108866,8,International
108867,8,International
108868,8,International
108878,14,Instrumental
108879,14,Instrumental
108880,14,Instrumental
108881,14,Instrumental
108882,14,Instrumental
108883,14,Instrumental
108884,14,Instrumental
108885,14,Instrumental
108906,14,Instrumental
108957,2,Rock
108961,2,Rock
108962,2,Rock
108967,2,Rock
108968,2,Rock
108969,2,Rock
108970,2,Rock
108992,2,Rock
109068,3,Experimental
109071,3,Experimental
109072,3,Experimental
109106,3,Experimental
109144,3,Experimental
109189,14,Instrumental
109191,14,Instrumental
109203,2,Rock
109235,2,Rock
109276,3,Experimental
109349,2,Rock
109350,2,Rock
109355,2,Rock
109356,2,Rock
109357,2,Rock
109445,4,Folk
109446,4,Folk
109447,4,Folk
109448,4,Folk
109449,4,Folk
109450,4,Folk
109468,2,Rock
109480,4,Folk
109481,2,Rock
109497,2,Rock
109535,6,Electronic
109537,6,Electronic
109538,6,Electronic
109542,6,Electronic
109543,6,Electronic
109548,3,Experimental
109670,0,Hip-Hop
109681,0,Hip-Hop
109684,0,Hip-Hop
109685,0,Hip-Hop
109686,0,Hip-Hop
109687,0,Hip-Hop
109711,3,Experimental
109712,3,Experimental
109896,4,Folk
109900,4,Folk
109901,4,Folk
109902,4,Folk
109903,4,Folk
109904,4,Folk
109905,4,Folk
109906,4,Folk
109925,6,Electronic
109957,1,Pop
109958,1,Pop
109960,1,Pop
109962,1,Pop
109963,1,Pop
109971,1,Pop
109972,1,Pop
109973,1,Pop
109974,1,Pop
109975,1,Pop
109976,1,Pop
109977,1,Pop
109978,1,Pop
110070,0,Hip-Hop
110082,0,Hip-Hop
110084,0,Hip-Hop
110085,0,Hip-Hop
110086,0,Hip-Hop
110102,6,Electronic
110103,6,Electronic
110104,6,Electronic
110105,6,Electronic
110106,6,Electronic
110107,6,Electronic
110108,6,Electronic
110109,6,Electronic
110110,6,Electronic
110111,6,Electronic
110166,2,Rock
110167,2,Rock
110171,4,Folk
110172,4,Folk
110204,3,Experimental
110205,3,Experimental
110206,3,Experimental
110207,3,Experimental
110208,3,Experimental
110209,3,Experimental
110230,3,Experimental
110259,0,Hip-Hop
110260,0,Hip-Hop
110261,0,Hip-Hop
110262,0,Hip-Hop
110263,0,Hip-Hop
110264,0,Hip-Hop
110265,0,Hip-Hop
110266,0,Hip-Hop
110267,0,Hip-Hop
110274,3,Experimental
110384,4,Folk
110410,2,Rock
110417,2,Rock
110436,4,Folk
110437,4,Folk
110438,4,Folk
110439,4,Folk
110440,4,Folk
110441,4,Folk
110447,8,International
110448,8,International
110449,8,International
110450,8,International
110451,8,International
110452,8,International
110546,2,Rock
110610,3,Experimental
110611,3,Experimental
110623,3,Experimental
110629,3,Experimental
110630,3,Experimental
110634,2,Rock
110636,2,Rock
110637,2,Rock
110647,14,Instrumental
110648,14,Instrumental
110649,14,Instrumental
110650,14,Instrumental
110651,14,Instrumental
110652,14,Instrumental
110653,14,Instrumental
110654,14,Instrumental
110681,3,Experimental
110684,3,Experimental
110687,6,Electronic
110688,6,Electronic
110689,6,Electronic
110690,6,Electronic
110691,6,Electronic
110711,3,Experimental
110735,0,Hip-Hop
110736,0,Hip-Hop
110743,0,Hip-Hop
110744,0,Hip-Hop
110756,0,Hip-Hop
110764,0,Hip-Hop
110765,0,Hip-Hop
110768,0,Hip-Hop
110771,0,Hip-Hop
110772,0,Hip-Hop
110774,0,Hip-Hop
110775,0,Hip-Hop
110776,0,Hip-Hop
110777,0,Hip-Hop
110778,0,Hip-Hop
110779,0,Hip-Hop
110923,4,Folk
110927,4,Folk
110928,4,Folk
110980,2,Rock
110982,2,Rock
110983,2,Rock
110985,2,Rock
111015,14,Instrumental
111146,14,Instrumental
111147,14,Instrumental
111148,14,Instrumental
111149,14,Instrumental
111150,14,Instrumental
111151,14,Instrumental
111153,14,Instrumental
111154,14,Instrumental
111182,4,Folk
111186,4,Folk
111187,4,Folk
111188,4,Folk
111216,3,Experimental
111220,14,Instrumental
111221,14,Instrumental
111222,14,Instrumental
111223,14,Instrumental
111224,14,Instrumental
111225,14,Instrumental
111226,14,Instrumental
111227,14,Instrumental
111228,14,Instrumental
111229,14,Instrumental
111230,14,Instrumental
111306,2,Rock
111311,2,Rock
111335,2,Rock
111367,1,Pop
111368,1,Pop
111371,1,Pop
111372,1,Pop
111375,1,Pop
111376,1,Pop
111377,1,Pop
111378,1,Pop
111379,1,Pop
111382,1,Pop
111385,1,Pop
111386,1,Pop
111387,1,Pop
111388,1,Pop
111389,1,Pop
111390,1,Pop
111391,1,Pop
111392,1,Pop
111393,1,Pop
111394,1,Pop
111395,1,Pop
111396,1,Pop
111397,1,Pop
111398,1,Pop
111399,1,Pop
111400,1,Pop
111401,1,Pop
111402,1,Pop
111413,6,Electronic
111416,6,Electronic
111460,3,Experimental
111579,3,Experimental
111658,2,Rock
111747,2,Rock
111793,14,Instrumental
111819,6,Electronic
111871,14,Instrumental
111872,14,Instrumental
111873,14,Instrumental
111911,2,Rock
111933,6,Electronic
111934,0,Hip-Hop
111935,0,Hip-Hop
111936,0,Hip-Hop
111937,0,Hip-Hop
111938,0,Hip-Hop
111974,2,Rock
111982,2,Rock
111994,14,Instrumental
112000,14,Instrumental
112001,14,Instrumental
112020,2,Rock
112065,2,Rock
112066,2,Rock
112088,3,Experimental
112133,3,Experimental
112196,3,Experimental
112197,3,Experimental
112198,3,Experimental
112199,3,Experimental
112209,14,Instrumental
112210,14,Instrumental
112211,14,Instrumental
112215,3,Experimental
112252,4,Folk
112314,2,Rock
112315,2,Rock
112316,2,Rock
112317,2,Rock
112318,2,Rock
112468,0,Hip-Hop
112481,0,Hip-Hop
112483,0,Hip-Hop
112484,0,Hip-Hop
112485,0,Hip-Hop
112486,0,Hip-Hop
112487,0,Hip-Hop
112488,0,Hip-Hop
112490,6,Electronic
112526,2,Rock
112527,2,Rock
112528,2,Rock
112529,2,Rock
112583,3,Experimental
112584,3,Experimental
112585,3,Experimental
112586,3,Experimental
112587,3,Experimental
112588,3,Experimental
112668,3,Experimental
112733,2,Rock
112734,2,Rock
112735,2,Rock
112767,6,Electronic
112768,6,Electronic
112769,6,Electronic
112770,6,Electronic
112780,3,Experimental
112781,3,Experimental
112785,3,Experimental
112788,3,Experimental
112789,3,Experimental
112790,3,Experimental
112821,3,Experimental
112975,14,Instrumental
112976,14,Instrumental
112977,14,Instrumental
112978,14,Instrumental
113016,1,Pop
113017,1,Pop
113018,1,Pop
113019,1,Pop
113020,1,Pop
113021,1,Pop
113022,1,Pop
113023,1,Pop
113024,1,Pop
113025,1,Pop
113026,1,Pop
113027,1,Pop
113028,1,Pop
113030,0,Hip-Hop
113031,0,Hip-Hop
113032,0,Hip-Hop
113033,0,Hip-Hop
113034,0,Hip-Hop
113035,0,Hip-Hop
113036,0,Hip-Hop
113037,0,Hip-Hop
113063,2,Rock
113110,14,Instrumental
113164,2,Rock
113165,2,Rock
113166,2,Rock
113167,4,Folk
113203,3,Experimental
113259,8,International
113260,8,International
113261,8,International
113262,8,International
113263,8,International
113264,8,International
113265,8,International
113266,8,International
113267,8,International
113268,8,International
113269,8,International
113270,8,International
113271,8,International
113272,8,International
113273,8,International
113274,8,International
113275,8,International
113276,8,International
113277,8,International
113278,8,International
113279,8,International
113280,8,International
113281,8,International
113282,8,International
113284,8,International
113294,2,Rock
113303,2,Rock
113304,2,Rock
113305,2,Rock
113311,2,Rock
113334,6,Electronic
113335,6,Electronic
113336,6,Electronic
113342,4,Folk
113343,4,Folk
113344,4,Folk
113357,4,Folk
113359,4,Folk
113360,4,Folk
113453,6,Electronic
113511,2,Rock
113512,2,Rock
113513,2,Rock
113530,2,Rock
113558,3,Experimental
113564,3,Experimental
113574,2,Rock
113696,8,International
113697,8,International
113698,8,International
113699,8,International
113700,8,International
113701,8,International
113702,3,Experimental
113787,14,Instrumental
113788,14,Instrumental
113789,14,Instrumental
113790,14,Instrumental
113808,1,Pop
113809,1,Pop
113810,1,Pop
113822,2,Rock
113932,1,Pop
113933,1,Pop
113934,1,Pop
113935,1,Pop
113946,4,Folk
113949,4,Folk
113950,4,Folk
113969,14,Instrumental
113970,6,Electronic
113971,6,Electronic
113972,6,Electronic
113973,6,Electronic
114006,14,Instrumental
114007,14,Instrumental
114036,0,Hip-Hop
114037,0,Hip-Hop
114040,0,Hip-Hop
114041,0,Hip-Hop
114042,0,Hip-Hop
114044,0,Hip-Hop
114045,0,Hip-Hop
114047,0,Hip-Hop
114048,0,Hip-Hop
114049,0,Hip-Hop
114050,0,Hip-Hop
114051,0,Hip-Hop
114061,6,Electronic
114062,6,Electronic
114063,6,Electronic
114064,6,Electronic
114065,6,Electronic
114066,6,Electronic
114067,6,Electronic
114069,14,Instrumental
114070,14,Instrumental
114072,14,Instrumental
114073,14,Instrumental
114074,14,Instrumental
114076,14,Instrumental
114077,14,Instrumental
114198,2,Rock
114199,2,Rock
114200,2,Rock
114201,2,Rock
114212,14,Instrumental
114222,14,Instrumental
114223,14,Instrumental
114231,14,Instrumental
114232,14,Instrumental
114233,14,Instrumental
114234,14,Instrumental
114235,14,Instrumental
114236,14,Instrumental
114237,14,Instrumental
114238,14,Instrumental
114239,14,Instrumental
114242,6,Electronic
114245,6,Electronic
114265,0,Hip-Hop
114266,0,Hip-Hop
114268,0,Hip-Hop
114272,0,Hip-Hop
114274,0,Hip-Hop
114275,0,Hip-Hop
114279,6,Electronic
114282,6,Electronic
114283,6,Electronic
114289,6,Electronic
114290,6,Electronic
114291,6,Electronic
114292,6,Electronic
114293,6,Electronic
114294,6,Electronic
114295,6,Electronic
114296,6,Electronic
114297,6,Electronic
114298,6,Electronic
114371,14,Instrumental
114372,14,Instrumental
114373,14,Instrumental
114374,14,Instrumental
114375,14,Instrumental
114384,6,Electronic
114385,6,Electronic
114386,6,Electronic
114387,6,Electronic
114388,6,Electronic
114389,6,Electronic
114390,6,Electronic
114391,6,Electronic
114392,6,Electronic
114393,6,Electronic
114395,2,Rock
114396,2,Rock
114397,2,Rock
114398,2,Rock
114399,2,Rock
114400,2,Rock
114401,2,Rock
114402,2,Rock
114403,2,Rock
114404,2,Rock
114405,2,Rock
114406,2,Rock
114408,2,Rock
114409,2,Rock
114410,2,Rock
114411,2,Rock
114412,2,Rock
114413,2,Rock
114414,2,Rock
114415,2,Rock
114416,2,Rock
114430,2,Rock
114532,14,Instrumental
114533,14,Instrumental
114534,14,Instrumental
114535,14,Instrumental
114536,14,Instrumental
114538,14,Instrumental
114539,14,Instrumental
114541,14,Instrumental
114544,6,Electronic
114545,6,Electronic
114556,6,Electronic
114558,6,Electronic
114559,6,Electronic
114879,8,International
114880,8,International
114884,8,International
114936,8,International
114937,8,International
114938,8,International
114939,8,International
114940,8,International
114941,8,International
114942,8,International
114943,8,International
114974,3,Experimental
114976,3,Experimental
115002,14,Instrumental
115011,14,Instrumental
115125,3,Experimental
115176,14,Instrumental
115262,8,International
115263,8,International
115267,8,International
115268,8,International
115269,8,International
115271,8,International
115272,8,International
115273,8,International
115288,14,Instrumental
115289,14,Instrumental
115290,14,Instrumental
115292,14,Instrumental
115293,14,Instrumental
115294,14,Instrumental
115321,6,Electronic
115339,6,Electronic
115391,6,Electronic
115392,6,Electronic
115470,14,Instrumental
115471,14,Instrumental
115472,14,Instrumental
115473,14,Instrumental
115474,14,Instrumental
115475,14,Instrumental
115591,3,Experimental
115592,3,Experimental
115597,3,Experimental
115697,6,Electronic
115698,6,Electronic
115699,6,Electronic
115700,6,Electronic
115721,6,Electronic
115722,6,Electronic
115723,6,Electronic
115724,6,Electronic
115735,2,Rock
115761,2,Rock
115762,2,Rock
115764,2,Rock
115765,2,Rock
115766,2,Rock
115767,14,Instrumental
115768,14,Instrumental
115769,14,Instrumental
115771,14,Instrumental
115772,14,Instrumental
115773,14,Instrumental
115774,14,Instrumental
115775,14,Instrumental
115811,6,Electronic
115812,6,Electronic
115813,6,Electronic
115814,6,Electronic
115815,6,Electronic
115816,6,Electronic
115817,3,Experimental
115849,3,Experimental
115850,3,Experimental
115852,3,Experimental
115888,14,Instrumental
115891,14,Instrumental
115892,14,Instrumental
115922,4,Folk
115923,4,Folk
115925,4,Folk
115926,4,Folk
115927,4,Folk
115930,4,Folk
115932,4,Folk
115935,4,Folk
115944,4,Folk
115948,4,Folk
116029,6,Electronic
116068,6,Electronic
116098,14,Instrumental
116099,14,Instrumental
116101,14,Instrumental
116116,3,Experimental
116119,3,Experimental
116175,14,Instrumental
116176,14,Instrumental
116177,14,Instrumental
116235,6,Electronic
116236,6,Electronic
116237,6,Electronic
116238,6,Electronic
116239,6,Electronic
116240,6,Electronic
116241,6,Electronic
116242,6,Electronic
116243,6,Electronic
116261,3,Experimental
116344,6,Electronic
116345,6,Electronic
116372,3,Experimental
116383,3,Experimental
116388,0,Hip-Hop
116389,0,Hip-Hop
116390,0,Hip-Hop
116407,0,Hip-Hop
116446,4,Folk
116447,4,Folk
116448,4,Folk
116449,4,Folk
116451,4,Folk
116452,4,Folk
116453,4,Folk
116454,4,Folk
116455,4,Folk
116456,4,Folk
116457,4,Folk
116458,4,Folk
116464,3,Experimental
116465,3,Experimental
116466,14,Instrumental
116467,14,Instrumental
116468,14,Instrumental
116487,14,Instrumental
116488,14,Instrumental
116489,14,Instrumental
116490,14,Instrumental
116491,14,Instrumental
116514,3,Experimental
116517,3,Experimental
116525,3,Experimental
116526,14,Instrumental
116527,14,Instrumental
116528,14,Instrumental
116547,2,Rock
116549,14,Instrumental
116586,3,Experimental
116587,3,Experimental
116704,4,Folk
116706,4,Folk
116707,4,Folk
116709,3,Experimental
116733,14,Instrumental
116735,14,Instrumental
116736,14,Instrumental
116753,14,Instrumental
116755,14,Instrumental
116756,14,Instrumental
116757,14,Instrumental
116758,14,Instrumental
116759,14,Instrumental
116760,14,Instrumental
116833,2,Rock
116868,14,Instrumental
116869,14,Instrumental
116870,14,Instrumental
116871,14,Instrumental
116872,4,Folk
116873,4,Folk
116874,4,Folk
116876,4,Folk
116877,6,Electronic
116878,6,Electronic
116879,6,Electronic
116880,6,Electronic
116881,6,Electronic
116882,6,Electronic
116883,4,Folk
117057,3,Experimental
117159,14,Instrumental
117160,14,Instrumental
117161,14,Instrumental
117169,14,Instrumental
117170,14,Instrumental
117171,14,Instrumental
117172,14,Instrumental
117173,14,Instrumental
117251,14,Instrumental
117252,14,Instrumental
117253,14,Instrumental
117287,6,Electronic
117288,6,Electronic
117450,2,Rock
117472,1,Pop
117473,1,Pop
117609,14,Instrumental
117610,14,Instrumental
117611,14,Instrumental
117612,14,Instrumental
117613,14,Instrumental
117614,14,Instrumental
117626,14,Instrumental
117627,4,Folk
117628,4,Folk
117629,4,Folk
117630,4,Folk
117631,4,Folk
117632,4,Folk
117666,8,International
117667,8,International
117668,8,International
117669,8,International
117670,8,International
117846,3,Experimental
117883,2,Rock
117884,2,Rock
117885,2,Rock
117886,2,Rock
117887,2,Rock
117942,8,International
117943,8,International
117944,8,International
117945,8,International
117946,8,International
117961,3,Experimental
117966,3,Experimental
117967,3,Experimental
117970,3,Experimental
117991,3,Experimental
118000,3,Experimental
118012,3,Experimental
118058,14,Instrumental
118059,14,Instrumental
118060,14,Instrumental
118061,14,Instrumental
118062,14,Instrumental
118063,14,Instrumental
118068,14,Instrumental
118070,6,Electronic
118084,3,Experimental
118085,3,Experimental
118087,3,Experimental
118195,3,Experimental
118196,3,Experimental
118222,3,Experimental
118223,3,Experimental
118257,3,Experimental
118276,3,Experimental
118277,3,Experimental
118279,2,Rock
118327,2,Rock
118384,2,Rock
118478,3,Experimental
118484,3,Experimental
118489,3,Experimental
118496,3,Experimental
118498,3,Experimental
118499,3,Experimental
118500,3,Experimental
118502,3,Experimental
118503,3,Experimental
118504,3,Experimental
118505,3,Experimental
118507,3,Experimental
118569,0,Hip-Hop
118618,14,Instrumental
118629,6,Electronic
118670,4,Folk
118671,4,Folk
118672,4,Folk
118674,4,Folk
118734,6,Electronic
118735,4,Folk
118738,4,Folk
118739,4,Folk
118886,4,Folk
118891,4,Folk
118920,6,Electronic
118921,6,Electronic
118922,6,Electronic
118923,6,Electronic
118950,14,Instrumental
118951,14,Instrumental
118952,14,Instrumental
118953,14,Instrumental
118954,14,Instrumental
118955,14,Instrumental
118957,3,Experimental
118958,3,Experimental
118972,3,Experimental
118986,3,Experimental
118987,3,Experimental
118988,3,Experimental
119025,3,Experimental
119026,3,Experimental
119027,3,Experimental
119063,3,Experimental
119086,3,Experimental
119095,3,Experimental
119097,3,Experimental
119118,3,Experimental
119134,3,Experimental
119187,1,Pop
119193,1,Pop
119257,2,Rock
119369,3,Experimental
119379,3,Experimental
119413,3,Experimental
119545,3,Experimental
119569,2,Rock
119571,2,Rock
119574,2,Rock
119575,3,Experimental
119578,3,Experimental
119579,3,Experimental
119580,3,Experimental
119582,3,Experimental
119583,3,Experimental
119584,1,Pop
119592,1,Pop
119715,2,Rock
119719,4,Folk
119725,4,Folk
119726,4,Folk
119727,3,Experimental
119745,3,Experimental
119828,14,Instrumental
119830,14,Instrumental
119831,14,Instrumental
119893,14,Instrumental
119894,14,Instrumental
119895,14,Instrumental
119896,14,Instrumental
119897,14,Instrumental
119898,14,Instrumental
119899,14,Instrumental
119900,14,Instrumental
119901,14,Instrumental
119922,2,Rock
119938,0,Hip-Hop
119939,0,Hip-Hop
119940,0,Hip-Hop
119941,0,Hip-Hop
119942,0,Hip-Hop
119979,0,Hip-Hop
119985,0,Hip-Hop
119988,0,Hip-Hop
119991,0,Hip-Hop
119992,0,Hip-Hop
119993,0,Hip-Hop
119994,0,Hip-Hop
120099,1,Pop
120105,1,Pop
120109,1,Pop
120111,1,Pop
120112,1,Pop
120150,3,Experimental
120160,3,Experimental
120161,3,Experimental
120171,3,Experimental
120172,4,Folk
120177,4,Folk
120178,4,Folk
120179,1,Pop
120183,1,Pop
120184,1,Pop
120188,1,Pop
120189,1,Pop
120194,1,Pop
120196,1,Pop
120199,1,Pop
120200,1,Pop
120201,1,Pop
120203,1,Pop
